claim_gang,claim_url,country,date,domain,has_infostealer_info,link,summary,title,url,victim,infostealer_data.employees,infostealer_data.employees_url,infostealer_data.thirdparties,infostealer_data.update,infostealer_data.users,infostealer_data.users_url,infostealer_data.infostealer_stats.Azorult,infostealer_data.infostealer_stats.Lumma,infostealer_data.infostealer_stats.Raccoon,infostealer_data.infostealer_stats.RedLine,infostealer_data.infostealer_stats.StealC,infostealer_data.infostealer_stats.Vidar,infostealer_data.thirdparties_domain,infostealer_data.infostealer_stats.UNKNOWN,infostealer_data.infostealer_stats.CRYPTBOT,infostealer_data.infostealer_stats.Generic Stealer,infostealer_data.infostealer_stats.Atomic,infostealer_data.infostealer_stats.DarkCrystal,infostealer_data.infostealer_stats.Taurus,infostealer_data.infostealer_stats.Ficker,added,infostealer_data.infostealer_stats.Mystic,infostealer_data.infostealer_stats.Predator,infostealer_data.infostealer_stats.KPOT,infostealer_data.infostealer_stats.Redline,infostealer_data.infostealer_stats.racoon,infostealer_data.infostealer_stats.Acreed
cactus,https:/www.ransomware.live/id/cmlvbWFyaW5laW5jLmNvbUBjYWN0dXM=,US,2024-08-07,riomarineinc.com,False,https://www.ransomware.live/id/cmlvbWFyaW5laW5jLmNvbUAyMDI0LTA4LTA3,"Rio Marine, Inc. a découvert une faille de sécurité dans son système, ce qui a pu compromettre les informations personnelles de certains individus. L'incident a été détecté en août 2024 et une enquête approfondie a été menée pour déterminer l'étendue de la faille. Les informations qui pourraient avoir été compromises incluent des données réglementées telles que les numéros de sécurité sociale et les adresses.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/0236977d-5a8f-4062-8d99-025bf2f77139.html,"Rio Marine, Inc.",,,,,,,,,,,,,,,,,,,,,2025-06-06,,,,,,
False,False,TW,2025-06-05,eoi.com.tw,False,https://www.ransomware.live/id/ZW9pLmNvbS50d0AyMDI1LTA2LTA1,"Le groupe a subi une attaque cybernétique visant son intranet et ses systèmes d'information, mais a activé ses mécanismes de défense pour minimiser l'impact. Il n'y a actuellement pas d'impact significatif sur les opérations de l'entreprise. Le groupe continuera à renforcer ses mesures de sécurité pour prévenir de futures attaques.",Today's Information,https://emops.twse.com.tw/server-java/t05sr01_1_e?&isNew=Y&seq_no=5&spoke_time=165411&spoke_date=20250605&co_id=6288,Excellence Optoelectronics Inc,,,,,,,,,,,,,,,,,,,,,2025-06-06,,,,,,
False,False,FR,2025-03-06,digitalforest.fr,False,https://www.ransomware.live/id/ZGlnaXRhbGZvcmVzdC5mckAyMDI1LTAzLTA2,L'hébergeur Digital Forest a été victime d'un acte malveillant qui a affecté ses clients pendant plusieurs jours. Certains faisaient état de 5 jours d'indisponibilité quand d'autres indiquait que la situation était résolue au 11 mars.,Problème résolu à la date du 11/03/2025,https://www.facebook.com/story.php?story_fbid=122191063136126233&id=61553786996231,Digital Forest,,,,,,,,,,,,,,,,,,,,,2025-06-07,,,,,,
False,False,BL,2025-06-07,belizejudiciary.org,True,https://www.ransomware.live/id/YmVsaXplanVkaWNpYXJ5Lm9yZ0AyMDI1LTA2LTA3,"Une faille de sécurité majeure a forcé le Registre général de la Haute Cour du Belize à cesser ses activités, en raison d'une attaque de ransomware qui a rendu les systèmes principaux inopérants. Le personnel de la cour a été invité à éteindre ses ordinateurs pendant que des experts évaluent les dégâts et tentent d'empêcher de nouvelles infiltrations. Les services sont au point mort, à l'exception d'une plateforme de dépôt électronique qui reste en ligne.",Belize High Court registry paralyzed by cyberattack,https://www.breakingbelizenews.com/2025/06/07/belize-high-court-registry-paralyzed-by-cyberattack/,General Registry at Belize’s High Court,1.0,4.0,1.0,2025-06-07 14:20:46,0.0,3.0,,,,,,,31.0,2.0,,,,,,,2025-06-07,,,,,,
dragonforce,https:/www.ransomware.live/id/TWFzdGVyeSBTY2hvb2xzQGRyYWdvbmZvcmNl,US,2024-09-15,masterycharter.org,True,https://www.ransomware.live/id/bWFzdGVyeWNoYXJ0ZXIub3JnQDIwMjQtMDktMTU=,"Mastery Charter High School a subi une faille de sécurité en septembre 2024, ce qui a potentiellement compromis les informations personnelles de certaines personnes. L'école a pris des mesures pour enquêter et remédier à la situation, notamment en engageant des experts en cybersécurité et en signalant l'incident aux autorités fédérales. L'attaque a été revendiquée par DragonForce le 29 octobre 2024.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/1a2f7e23-e6a7-448f-b7a4-f2a875c0da1b.html,Mastery Charter High School,1.0,1.0,1.0,2024-10-29 04:37:40,23.0,10.0,,,,,,,1.0,,,,,,,,2025-06-07,,,,,,
False,False,US,2025-06-09,erieinsurance.com,True,https://www.ransomware.live/id/ZXJpZWluc3VyYW5jZS5jb21AMjAyNS0wNi0wOQ==,"ERIE a connu une panne de réseau qui affecte ses systèmes, les ressources disponibles travaillent pour rétablir l'accès le plus rapidement possible, les propriétaires de police peuvent contacter leur agent ou l'équipe de première notification de perte d'ERIE, les services en ligne et de gestion de la clientèle ne sont pas encore opérationnels. (via eCrime.ch)",Network Outage,https://www.erieinsurance.com/support-center/notice,ERIE,0.0,0.0,6.0,2025-06-09 18:15:48,827.0,41.0,228.0,154.0,81.0,280.0,10.0,44.0,4.0,41.0,2.0,,2.0,,,,2025-06-09,,,,,1.0,
False,False,US,2025-06-03,amigroups.com,False,https://www.ransomware.live/id/YW1pZ3JvdXBzLmNvbUAyMDI1LTA2LTAz,"AMI Group of Companies a été victime d'une attaque de ransomware orchestrée par le groupe de menace internationale APT73, mais aucune rançon n'a été demandée ou payée et les plateformes existantes de l'entreprise restent opérationnelles et sécurisées. L'incident concerne uniquement les systèmes prévus pour être mis en ligne en juillet. L'entreprise travaille avec le FBI pour renforcer sa posture de cybersécurité et mener l'enquête.",AMI Group – Travel & Tours notice of ransomware attack,https://databreaches.net/2025/06/09/ami-group-travel-tours-notice-of-ransomware-attack/,AMI Group of Companies,,,,,,,,,,,,,,,,,,,,,2025-06-09,,,,,,
False,False,US,2025-06-05,unfi.com,True,https://www.ransomware.live/id/dW5maS5jb21AMjAyNS0wNi0wNQ==,"United Natural Foods, Inc. a subi une activité non autorisée sur certains de ses systèmes informatiques, ce qui a temporairement impacté sa capacité à remplir et à distribuer les commandes des clients. L'entreprise travaille activement pour évaluer, atténuer et remédier à l'incident avec l'aide de professionnels de la cybersécurité tiers. L'enquête pour évaluer l'impact et la portée de l'incident est toujours en cours.",unfi-20250605,https://www.sec.gov/Archives/edgar/data/1020859/000102085925000021/unfi-20250605.htm,"United Natural Foods, Inc.",6.0,4.0,42.0,2025-06-09 18:16:28,250.0,73.0,22.0,47.0,22.0,77.0,8.0,8.0,15.0,8.0,2.0,58.0,,,,,2025-06-09,,1.0,,,,
False,False,KO,2025-06-09,yes24.com,True,https://www.ransomware.live/id/eWVzMjQuY29tQDIwMjUtMDYtMDk=,"Pour le deuxième jour consécutif, la librairie en ligne YES24 a été victime d'une attaque par ransomware, entraînant des problèmes d'accès à son site web et à son application dès 4 h du matin le 9 juin. L'entreprise a immédiatement lancé des mesures de sécurité, alerté les autorités compétentes, dont l’Agence coréenne pour la sécurité Internet (KISA), et mène une analyse de l’incident. (via eCrime.ch)","YES24 battles ransomware access issues, assures no personal data leak",https://biz.chosun.com/en/en-retail/2025/06/10/HVTHA23LVNBJDHN37R5PODRJCI/,YES24,5.0,4.0,1.0,2025-06-10 12:44:23,18738.0,100.0,600.0,9072.0,3152.0,12354.0,3206.0,1454.0,1.0,428.0,164.0,,70.0,,20.0,82.0,2025-06-10,52.0,6.0,2.0,,,
False,False,GB,2025-06-06,britishhorseracing.com,True,https://www.ransomware.live/id/YnJpdGlzaGhvcnNlcmFjaW5nLmNvbUAyMDI1LTA2LTA2,"La British Horseracing Authority a été victime d'une attaque informatique, mais les courses hippiques se déroulent toujours normalement. L'incident a été identifié à la fin de la semaine dernière et les autorités de police ont été informées. L'enquête est toujours en cours pour déterminer ce qui s'est passé et restaurer les systèmes de l'organisation.",BHA believed to be latest organisation to be hit by a cyber attack,https://www.racingpost.com/news/britain/bha-believed-to-be-latest-organisation-to-be-hit-by-a-cyber-attack-arubK5n9AzDw/,British Horseracing Authority,0.0,0.0,0.0,2025-06-10 11:46:48,1.0,2.0,,,,2.0,,,0.0,,,,,,,,2025-06-10,,,,,,
metaencryptor,https:/www.ransomware.live/id/TUJFIENQQUBtZXRhZW5jcnlwdG9y,US,2024-04-18,mbe.cpa,False,https://www.ransomware.live/id/bWJlLmNwYUAyMDI0LTA0LTE4,"Le cabinet d'expertise comptable MBE CPAs, LLP, a subi une faille de sécurité dans son réseau informatique le 18 avril 2024. Cette faille a permis à un individu non autorisé d'accéder à certaines informations personnelles, notamment des numéros de sécurité sociale, des adresses et des informations bancaires. Le cabinet a engagé un spécialiste de la cybersécurité pour enquêter sur l'incident et a mis en place des mesures pour prévenir de futures failles. Les personnes touchées par cette faille, dont 12 résidents du Maine, ont reçu une notification et ont été proposées des services de surveillance de crédit gratuits. Le cabinet a également fourni des conseils pour aider les personnes touchées à protéger leur identité et à prévenir les fraudes.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/2a9eba75-0594-43fc-a50a-a2321d2e06d6.html,MBE CPAs LLP,,,,,,,,,,,,,,,,,,,,,2025-06-10,,,,,,
False,False,VN,2025-04-12,cmc.com.vn,True,https://www.ransomware.live/id/Y21jLmNvbS52bkAyMDI1LTA0LTEy,"Le groupe CMC a subi une attaque de ransomware menée par le gang Crypto24, entraînant la perte de 2 To de données. L'attaque a été contenue en 90 minutes et les services critiques ont été rétablis en 24 heures. L'incident souligne l'importance de la cybersécurité et de la résilience face aux menaces.","Vietnam CMC Group Ransomware Attack: Timeline, Impact & Lessons",https://www.sangfor.com/blog/cybersecurity/vietnam-cmc-group-ransomware-attack-anatomy-asian-cyber-shock,CMC Group,176.0,21.0,115.0,2025-06-10 10:49:48,49.0,15.0,4.0,33.0,38.0,268.0,10.0,20.0,140.0,,,32.0,,,,,2025-06-10,,,,,,
akira,https:/www.ransomware.live/id/RWxpdGUgQWR2YW5jZWQgTGFzZXIgQ29ycG9yYXRpb25AYWtpcmE=,TW,2025-05-16,elaser.com.tw,True,https://www.ransomware.live/id/ZWxhc2VyLmNvbS50d0AyMDI1LTA1LTE2,"La société a subi une attaque de ransomware le 19 janvier, puis une autre le 16 mai, mais n'a pas signalé d'impact significatif sur ses opérations. La société a lancé une enquête approfondie et renforce la sécurité de ses systèmes. Aucun impact financier ou opérationnel significatif n'est prévu.",Today's Information,https://emops.twse.com.tw/server-java/t05sr01_1_e?&isNew=Y&seq_no=1&spoke_time=162017&spoke_date=20250609&co_id=3450,Elite Advanced Laser Corporation,0.0,0.0,3.0,2025-02-04 11:43:28,5.0,1.0,,,,,,,12.0,,,,,,,,2025-06-10,,,,,,
False,False,CH,2025-06-11,gorearaucania.cl,True,https://www.ransomware.live/id/Z29yZWFyYXVjYW5pYS5jbEAyMDI1LTA2LTEx,"Un ataque cibernético ha afectado al Gobierno Regional de La Araucanía, lo que ha llevado a la anunciación de una investigación interna. El ataque se produjo el miércoles 11 de junio de 2025. La región de La Araucanía se encuentra en Chile.",Ataque cibernÃ©tico afecta al Gobierno Regional de La AraucanÃa: anuncian investigaciÃ³n interna,https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2025/06/11/ataque-cibernetico-afecta-al-gobierno-regional-de-la-araucania-anuncian-investigacion.shtml,Gobierno Regional de La Araucanía,7.0,1.0,7.0,2025-06-11 19:09:36,106.0,7.0,2.0,3.0,11.0,45.0,19.0,1.0,2.0,,,19.0,,11.0,,,2025-06-11,,,,,,
False,False,US,2025-06-11,ogeecheecircuit.org,False,https://www.ransomware.live/id/b2dlZWNoZWVjaXJjdWl0Lm9yZ0AyMDI1LTA2LTEx,"Le bureau du procureur de circuit judiciaire d'Ogeechee a été victime d'une attaque informatique, mais grâce à un contrat récemment élargi avec Georgia Technologies, l'attaque a été identifiée et stoppée, évitant ainsi une perte de données catastrophique. Le bureau sera fermé pendant cinq jours pour permettre l'enquête et la récupération des systèmes. Le procureur Robert Busbee a informé les autorités compétentes pour assurer la continuité des opérations judiciaires.",District Attorney Office Target of Cyber Attack • The Georgia Virtue,https://www.thegeorgiavirtue.com/bulloch-local-government/district-attorney-office-target-of-cyber-attack/,Ogeechee Judicial Circuit District Attorney’s Office,,,,,,,,,,,,,,,,,,,,,2025-06-11,,,,,,
False,False,US,2025-04-20,altensakai.cpa,False,https://www.ransomware.live/id/YWx0ZW5zYWthaS5jcGFAMjAyNS0wNC0yMA==,"Qilin. Non revendiqué à date, mais données volées déjà divulguées.",n/a,n/a,altensakai.cpa,,,,,,,,,,,,,,,,,,,,,2025-06-12,,,,,,
False,False,DE,2025-05-19,fasana.de,False,https://www.ransomware.live/id/ZmFzYW5hLmRlQDIwMjUtMDUtMTk=,"La société Fasana a été victime d'une cyberattaque qui a eu des conséquences graves pour l'entreprise et ses 240 employés, entraînant des pertes de revenus importantes et une procédure d'insolvabilité, les autorités cherchant désormais un acheteur pour la société.",Erpresserschreiben im Drucker: Fasana in Stotzheim stellt nach Cyberattacke Insolvenzantrag,https://www.rundschau-online.de/region/euskirchen-eifel/euskirchen/euskirchen-stotzheim-fasana-stellt-nach-cyberangriff-insolvenzantrag-1042377,Fasana,,,,,,,,,,,,,,,,,,,,,2025-06-12,,,,,,
False,False,US,2025-06-09,thomasville-nc.gov,False,https://www.ransomware.live/id/dGhvbWFzdmlsbGUtbmMuZ292QDIwMjUtMDYtMDk=,"La ville de Thomasville en Caroline du Nord a subi une cyberattaque qui a perturbé plusieurs systèmes municipaux, laissant les résidents inquiets. Les responsables de la ville ont confirmé une activité criminelle au sein de leurs systèmes informatiques, mais n'ont pas divulgué si des informations personnelles ou sensibles ont été compromises. Les experts en cybersécurité estiment que les municipalités sont des cibles privilégiées pour les hackers en raison de leurs liens avec les forces de l'ordre, les systèmes judiciaires et les écoles.","Thomasville city systems hit by cyberattack, residents worry about data security",https://abc45.com/news/local/thomasville-city-systems-hit-by-cyberattack-residents-worry-about-data-security,"Thomasville, N.C.",,,,,,,,,,,,,,,,,,,,,2025-06-12,,,,,,
blackbasta,https:/www.ransomware.live/id/bWNsZWFubW9ydGdhZ2UuY29tQGJsYWNrYmFzdGE=,US,2024-10-17,mcleanmortgage.com,True,https://www.ransomware.live/id/bWNsZWFubW9ydGdhZ2UuY29tQDIwMjQtMTAtMTc=,"McLean Mortgage Corporation a subi une faille de sécurité dans ses systèmes numériques, ce qui a pu compromettre les informations personnelles de certains clients. L'incident a été découvert le 17 octobre 2024 et une enquête a été menée pour déterminer l'étendue de la faille. L'attaque a été revendiquée par Black Basta le 28 novembre 2024.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/e423ab1f-c575-44f8-b5fc-c02533be7338.html,McLean Mortgage Corporation,0.0,0.0,0.0,2024-11-28 11:56:11,15.0,7.0,,,,,,,0.0,,,,,,,,2025-06-12,,,,,,
medusa,https:/www.ransomware.live/id/QnJvZHNreSBSZW5laGFuIFBlYXJsc3RlaW4gJiBCb3VxdWV0LCBDaGFydGVyZWRAbWVkdXNh,US,2024-11-29,brpfamilylaw.com,True,https://www.ransomware.live/id/YnJwZmFtaWx5bGF3LmNvbUAyMDI0LTExLTI5,"Brodsky Renehan Pearlstein & Bouquet Chartered (BRPB) a découvert une activité suspecte dans son réseau le 29 novembre 2024. Une enquête a révélé qu'un acteur non autorisé a copié des données sans permission, notamment des noms, des numéros de sécurité sociale, des informations de carte de paiement et des informations de compte financier. L'attaque a été revendiquée le 6 décembre 2024, sous l'enseigne de Medusa.",Data Breach Notification,https://www.maine.gov/agviewer/content/ag/985235c7-cb95-4be2-8792-a1252b4f8318/3e0b8bc8-db2d-4baf-b285-2c3c4aeec442.html,Brodsky Renehan Pearlstein & Bouquet Chartered,0.0,0.0,0.0,2024-12-07 19:10:30,1.0,1.0,,,,,,,0.0,,,,,,,,2025-06-12,,,,,,
funksec,https:/www.ransomware.live/id/c29yYm9ubmUtdW5pdmVyc2l0ZS5mckBmdW5rc2Vj,FR,2025-06-05,sorbonne-universite.fr,True,https://www.ransomware.live/id/c29yYm9ubmUtdW5pdmVyc2l0ZS5mckAyMDI1LTA2LTA1,"Sorbonne Université a été victime d'une cyberattaque qui a endommagé ses outils numériques, mais les services essentiels sont toujours disponibles. Les données sensibles compromises incluent des adresses e-mail professionnelles, des coordonnées bancaires et des numéros de sécurité sociale. L'université a déposé plainte et travaille à rétablir les services dans les meilleures conditions possibles.",Informations sur la cyberattaque dont Sorbonne Université a fait l’objet,https://www.sorbonne-universite.fr/presse/informations-sur-la-cyberattaque-dont-sorbonne-universite-fait-lobjet,Sorbonne Université,68.0,13.0,52.0,2025-03-07 10:28:32,1589.0,100.0,106.0,738.0,582.0,1048.0,108.0,138.0,127.0,80.0,10.0,,,,4.0,2.0,2025-06-13,2.0,,,,,
False,False,US,2025-06-09,phly.com,True,https://www.ransomware.live/id/cGhseS5jb21AMjAyNS0wNi0wOQ==,"Une attaque par ransomware a touché Philadelphia Insurance Companies, probablement causée par le groupe Scattered Spider, selon des sources dans le domaine de la cybersécurité. L'entreprise a dû annuler la présence en personne de ses employés en raison de la perturbation de son réseau. Le groupe Scattered Spider est connu pour cibler plusieurs entreprises dans une même industrie en même temps.","Exclusive: Ransomware gang Scattered Spider likely to have caused PHLY disruption, cyber sources say","https://www.tradingview.com/news/reuters.com,2025:newsml_L6N3SF0VF:0-exclusive-ransomware-gang-scattered-spider-likely-to-have-caused-phly-disruption-cyber-sources-say/",Philadelphia Insurance Companies (PHLY),0.0,0.0,0.0,2025-06-13 10:05:09,183.0,23.0,23.0,36.0,10.0,50.0,3.0,3.0,0.0,2.0,,53.0,1.0,,,,2025-06-13,,,,,,
