Word-sentence,count
Ransomware Attack Ensnares $4.3 Trillion Muni Market’s Key Site,1
Signalement d'une cyberattaque sur les filiales PRESTIM et ML Intéri,1
Hackerattack mot larmföretaget Verisure – utsätts för utpressning,1
Attacco informatico ai sistemi di Fraschetti | Ferrutensil,1
Cyberangriff legt Firma im Erzgebirge lahm: Hackerangriff auf IT System,1
电商巨头爱速客乐遭网络攻击 接单和出货暂停,1
"La Vergne, Tennessee, says ‘network incident’ hit city systems; offices closed Friday, core services OK",1
“On a reçu une demande de rançon” : plusieurs villes des Pyrénées-Orientales attaquées par des hackers russes,1
"L'hôpital de Pontarlier victime d'une cyberattaque, son système informatique totalement à l'arrêt - ici",1
2025-10-17 Modernizing Medicine Data Breach Notice to Consumers,1
2025-10-14 Wiggin & Dana Data Breach Notice to Consumers,1
Cyber-Angriff legt Gemeindeverwaltung lahm,1
Kaufman County Faces Cybersecurity Attack: Courthouse Computer Operations Disrupted | inforney.com,1
Information about IT Incident - Yunex Traffic Global | EN,1
Jewett-Cameron Trading meldet Cyberangriff auf IT-Systeme Von Investing.com,1
Patron Insurance Data Breach Lawsuit Investigation,1
Catawba County website back up after going offline for several days,1
International agierende Hackergruppe nahm Hotel im Ausseerland ins Visier,1
Hackerangriff legt Stadtwerke in Clausthal-Zellerfeld lahm,1
"L'hotel-casinò OYO di Las Vegas, situato fuori dalla Strip, è stato colpito da un attacco informatico | Yogonet International",1
La Fédération française de tir victime d'un inquiétant piratage de données | TF1 INFO,1
Svenska kraftnät bekräftar att en it-attack skett,1
City of Mentor takes servers down after experiencing cyberattack,1
Defective block grant scheme firm hit by cyber attack,1
Merkle data hit as Dentsu is rocked by 'security incident' - DecisionMarketing,1
Family Health West hit by cyberattack,1
"Form Energy, Inc. Data Breach Affects 622 in MA",1
RDY:ASX Announcement - Response to cyber incident - 17 Oct 2025,1
"Dislog visé par une cyberattaque : “20 % des données touchées, mais restaurées en deux semaines”",1
MedImpact Statement Regarding Cybersecurity Incident,1
Cyberangriff auf move XM; Dienstleister für alle VW- / Audi-Händler - Teil 2,1
Ransomware-Angriff auf Ruag LLC: Schweizer Tochtergesellschaft bleibt unberührt,1
"2025-11-03 David A. Nover M.D., P.C. Data Breach Notice to Consumers",1
2025-10-31 Langdon & Emison Data Breach Notice to Consumers,1
2025-10-31 Oglethorpe Data Breach Notice to Consumers,1
Kraftkonsern utsatt for cyberangrep - Digi.no - Nyhetsstudio,1
"RTV Noord gehackt, gevolgen voor uitzendingen en alle platforms",1
Prestigious Haileybury College confirms cyber security incident,1
Cyberangriff legt MVZ in Tirschenreuth und Kemnath lahm | OberpfalzECHO,1
South Carolina’s Dillon County probes possible hack,1
St. Lukas ist Opfer eines Hackerangriffs geworden,1
Hackerangriff legt Netzwerk der Stadtverwaltung Ludwigshafen lahm,1
Secretaria de Saúde de Cuiabá sofre ataque cibernético - CenárioMT,1
"2025-11-06 Bentley, Bratcher & Associates Data Breach Notice to Consumers",1
2025-11-05 Central Boiler Companies Data Breach Notice to Consumers,1
Important Notice - Habib Bank AG Zurich,1
2025-11-07 KLA Corporation dba KLA Instruments - Filmetrics Data Breach Notice to Consumers,1
2025-11-07 Wakefield & Associates Data Breach Notice to Consumers,1
Hackerangriff legt Radio Nordseewelle lahm,1
Cyberattack closes Manassas City Public Schools on Monday,1
NOTA – ATAQUE CIBERNÉTICO AOS COMPUTADORES DA SEMAS,1
Valley View School District in Texas reports cybersecurity incident,1
"En Normandie, une cyberattaque d’ampleur fait craindre une fuite de données médicales sensibles",1
DealMed Medical Supplies Announces July 2025 Cyberattack,1
Sunafil confirma ataque cibernético y activa plan de contingencia: qué pasó y qué medidas se tomaron,1
Fiscalía de Guanajuato sufre ciberataque: vulneran expedientes y datos confidenciales en 250 GB robados por hackers,1
2025-11-10 Jetobra Data Breach Notice to Consumers,1
"Almost two years later, Alpha Omega Winery notifies those affected by a data breach. – DataBreaches.Net",1
Radio Arabella pariert Hacker-Angriff,1
Cyberangriff bei woom,1
Protecting our Merchants: Standing up to Extortion,1
Notification conformément à l'article 34 du RGPD,1
Media Notice: Pennsylvania Office of Attorney General Provides Notice of Data Incident,1
Incident de cybersécurité chez Eurofiber France,1
"‘Random’ cyberattack shuts down Living Room Theaters in Portland, CEO says",1
Ransomware disrupts Lake Superior State University in Michigan,1
Stadtwerke Detmold von Hackerangriff betroffen,1
2025-11-13 Tocqueville Asset Management Data Breach Notice to Consumers,1
2025-11-14 Greer Commission of Public Works Data Breach Notice to Consumers,1
2025-11-15 Consero Global Solutions Data Breach Notice to Consumers,1
2025-11-17 Window to the World Communications Data Breach Notice to Consumers,1
Exclusive: Qld law firm listed by INC Ransom hacking group,1
2025-11-14 Plainview Volunteer Fire Department Data Breach Notice to Consumers,1
2025-11-17 NAHGA Claims Services Data Breach Notice to Consumers,1
Kansas telecom cyber event disrupts Rainbow phone lines,1
Medi Assist says subsidiary Paramount TPA faced cyber incident; systems restored - CNBC TV18,1
Pillsbury Winthrop Shaw Pitman LLP Data Breach,1
太興遭網絡攻擊 稱已報告執法部門 暫無跡象顯示顧客資料外洩,1
2025-11-19 Telcom Insurance Group Data Breach Notice to Consumers,1
2025-11-18 Fowler Elementary School District #45 Data Breach Notice to Consumers,1
Oklahoma's Cleveland County Sheriff's Office hit by ransomware,1
Cybersecurity incident disrupts online services in Attleboro,1
Cyberangriff legt IT-Systeme der Hochschule Mainz lahm,1
SISTEMA DE LA UAC QUEDA INUTILIZADO TRAS PRESUNTO ATAQUE CIBERNÉTICO - Tribuna Campeche,1
Data Breach,1
Milwaukee police drug unit hit by cyber incident,1
"Carlsbad, N.M., schools hit by cyber incident in late Oct.",1
Cyberattack disables Code Red emergency alert system across St. Louis region,1
Cyberattack Cripples Lucknow’s Government Ambulance Network,1
Milano Ristorazione colpita da un malware: cosa è successo e le conseguenze,1
'Multiple' London councils hit by cyber attack - live updates,1
Moto Sport de la Capitale victime d’une brèche de sécurité,1
"New Hampshire county targeted in ‘cybersecurity incident,’ officials say - The Boston Globe",1
"Southold, N.Y. probes 'potential cyber incident'",1
2025-11-21 The Echo Design Group Data Breach Notice to Consumers,1
Clamoroso attacco degli hacker alla scuola di Cavaglià,1
2025-11-25 Barktek Ingredients Data Breach Notice to Consumers,1
2025-11-25 Trailer Transit Data Breach Notice to Consumers,1
"2025-11-24 Conway-Phillips Holding, LLC dba Phillips Tank & Structure Data Breach Notice to Consumers",1
Notice of Ransomware Incident at Consolidated Subsidiary,1
"Urbana, Ohio says cyberattack disrupted city systems",1
US City of Santa Paula Targeted in Qilin Ransomware Attack - TechNadu,1
"Ransomware breach hits village of Golf Manor, Ohio",1
"Bengaluru Private Firm Hit by Ransomware Attack, Data Rendered Inaccessible",1
Araneta Group probes cyberattack - Manila Standard,1
Cyberattack mot GS-facket – system nere,1
"Cyber incident closes Zion, Illinois schools",1
Rochester Philharmonic Orchestra: Normal operations resumed after cyber attack,1
Tres agencias afectadas por ataque cibernético en semana de Acción de Gracias,1
What can we help you find?,1
Poplach na ministerstve! Migaľ potvrdil kybernetický útok,1
Forbidden,1
2025-12-02 Dermatology Associates of Concord Data Breach Notice to Consumers,1
2025-11-26 Waterborne Environmental Data Breach Notice to Consumers,1
2025-11-28 Gap International Data Breach Notice to Consumers,1
2025-11-26 Catholic Charities of the Diocese of Albany Data Breach Notice to Consumers,1
Dealerholding Van Mossel getroffen door cyberaanval: ‘Weten nog niet of er info is buitgemaakt’,1
2025-12-02 Healthcare Interactive Data Breach Notice to Consumers,1
Cyberangriff auf die Stadtentwässerung in Fürth - keine akute Gefahr für die Bevölkerung - Ermittlungen laufen,1
"Cyber incident knocks out PES Energize phones in Pulaski, Tenn.",1
https://dysruptionhub.com/fargo-park-district-cyber-breach-north-dakota/,1
"Leavenworth, Kansas cyberattack disrupts city services",1
Cyber-Angriff auf Vereinigte Stadtwerke GmbH,1
2025-12-08 CNHI Data Breach Notice to Consumers,1
Des fichiers informatiques rendus illisibles : une maison de retraite des Deux-Sèvres victime d’une cyberattaque par « rançongiciel »,1
2025-12-09 Shields Facilities Maintenance Data Breach Notice to Consumers,1
Sechs Kitas betroffen: Cyberangriff auf Berliner Kita-Betreiber „Socius“ - Tagesspiegel Checkpoint,1
Grave ataque cibernético en Invías,1
Cyberattacke auf Bildungseinrichtung in Mils,1
2025-12-10 Boise Consumer Cooperative Data Breach Notice to Consumers,1
2025-12-09 William Doyle Galleries Data Breach Notice to Consumers,1
"Venezuela's PDVSA says operations unaffected by cyber attack, blames U.S.",1
Wichtiger Kundenhinweis - Dextra Rechtsschutz,1
Cyber incident disrupts Washington's West Pierce Fire & Rescue,1
United Keetoowah Band in Oklahoma cites IT issue as ransomware site lists tribe,1
IT-Störung bei der Ahorn Gruppe: Keine E-Mail-Erreichbarkeit,1
Brevard Skin and Cancer Center Announces September Cyberattack,1
Deschutes County Library closed through Sunday following cyberattack,1
Ransomware closes Minersville Area schools in Pennsylvania,1
Prefeitura informa: tentativa de ataque cibernético - Prefeitura de Poços de Caldas,1
2025-12-12 IGI Global Scientific Publishing Data Breach Notice to Consumers,1
2025-12-11 Woodlawn Hospital Data Breach Notice to Consumers,1
"2025-12-12 James J. Lynch, MD Ltd. DBA Swift Institute Data Breach Notice to Consumers",1
2025-12-12 Catwig LLC dba Victory Disability Data Breach Notice to Consumers,1
2025-12-12 Cove Risk Services Data Breach Notice to Consumers,1
Cyberangriff auf Apotheke / Inhaberin klärt MdB auf / Abda-Protest zu lasch / Fälscher gejagt | APOTHEKE ADHOC,1
Notification of Data Security Incident – Fieldtex Products Inc.,1
2025-12-15 NAHGA Claim Services Data Breach Notice to Consumers,1
Notice Concerning Ransomware Incident at Consolidated Subsidiary,1
Ombudsman’s office confirms it has suffered ransomware cyberattack,1
Sonora sufre ataque cibernético - Contigo Puebla,1
Prefeitura de São João da Ponte sofre ataque cibernético e criminosos exigem resgate de quase R$ 440 mil,1
Pit River Health Service cyber incident disrupts records access in California,1
Sernageomin entrega antecedentes sobre ataque cibernético a sus servidores - Mch,1
London Stock Exchange,1
Nunavik health centre targeted by cyberattack,1
2025-12-17 McIntosh Laboratory Data Breach Notice to Consumers,1
La commission scolaire Eastern Townships victime d’une cyberattaque,1
"Mitchell County, North Carolina, ransomware attack tied to days of phone, email outages",1
Clarksville school district in Texas reports outage; ransomware claim unverified,1
Cyberangriff auf Rumänische Wasserwerke,1
ATTACCO INFORMATICO ALLA FIORUCCI: ORDINI BLOCCATI NEL PIENO DELLE FESTE - ReteAbruzzo.com,1
2025-12-19 Baker University Data Breach Notice to Consumers,1
Eanes school district in Texas faces unverified ransomware claim after outage,1
La ville de Lens touchée par une cyberattaque : une plainte déposée,1
2025-12-27 Ellafi Federal Credit Union Data Breach Notice to Consumers,1
2025-12-23 Barton Gilman Data Breach Notice to Consumers,1
2025-12-23 Washington Prime Group Holdings Data Breach Notice to Consumers,1
2025-12-23 Artemis Healthcare Data Breach Notice to Consumers,1
2025-12-23 Foley & Lardner Data Breach Notice to Consumers,1
Leduc County target of Christmas Day cybersecurity attack,1
Reclamation District says it fended off an international cyber attack - Park Record,1
Hackers drastically shorten deadline for Manage My Health to pay ransom,1
Secretário diz que Prefeitura de ST sofreu ataque cibernético,1
Cyber attack forces Nuneaton school to close as whole IT system 'taken down',1
Hacker rescues South African pharmacy from cyber attack,1
Aurora College suspends classes over cyber attack,1
Romania’s Oltenia Energy Complex suffers major ransomware attack,1
"Attacco hacker a una scuola di Treviso: registro elettronico inaccessibile, dati e valutazioni ""spariti nel nulla""",1
2025-12-30 Sasserath & Co Data Breach Notice to Consumers,1
2025-12-30 Chesapeake Bay Maritime Museum Data Breach Notice to Consumers,1
2025-12-30 Appalachian Community Federal Credit Union Data Breach Notice to Consumers,1
2025-12-31 BDMPA LLC dba Austin Associates Data Breach Notice to Consumers,1
"2026-01-02 Medical Center, LLP Data Breach Notice to Consumers",1
Cyberattaque à L’Épi du Rouergue : l’entreprise aveyronnaise perturbée mais ses magasins restent ouverts,1
