Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
Russia,2015,Ransomware,Government,-1.6592075144460035,-0.13528703127168254,Nation-state,Unpatched Software,Encryption,1.143755167612424
India,2023,Man-in-the-Middle,IT,0.2920464818283491,-1.6567925706105064,Hacker Group,Unpatched Software,Encryption,-0.3634889318598232
France,2020,Man-in-the-Middle,Education,-0.5340318523607929,1.263615816753631,Nation-state,Zero-day,Antivirus,0.12271884216348238
Brazil,2019,Malware,IT,-1.465367434346112,1.6721074802882068,Unknown,Zero-day,Firewall,0.46306428397979627
France,2015,Phishing,Retail,1.1938544530457638,-1.0851629553486832,Nation-state,Zero-day,AI-based Detection,1.5813421642333991
France,2018,SQL Injection,IT,0.4539272655676848,-1.7294497223503205,Unknown,Zero-day,Encryption,1.3868590546240769
UK,2024,Malware,Retail,-0.5993399797062757,1.1952326151161592,Insider,Unpatched Software,Encryption,0.8034097257961103
Russia,2015,Malware,Healthcare,-0.5343792360168858,-0.09430333380120211,Unknown,Social Engineering,Firewall,-1.384525257308765
USA,2021,Malware,Healthcare,-0.02650433080892733,-0.407036438142062,Insider,Zero-day,AI-based Detection,-1.4331460347110956
Russia,2016,DDoS,Banking,1.2897323421274307,1.441110653328294,Insider,Zero-day,VPN,1.4841006094287381
China,2021,DDoS,Telecommunications,1.1671059115266034,1.5512295468852462,Insider,Social Engineering,VPN,1.0951343902100936
Germany,2024,Phishing,Telecommunications,-0.49165104631744727,1.319446230318123,Insider,Weak Passwords,Antivirus,-1.384525257308765
India,2018,Malware,Education,-0.32004352020750787,-1.060247102572883,Hacker Group,Social Engineering,Antivirus,0.5116850613821269
India,2016,Malware,IT,-0.5458428966679546,-0.7247333957494837,Unknown,Social Engineering,AI-based Detection,0.31720195177280464
UK,2022,Man-in-the-Middle,Telecommunications,1.3275971606415666,-1.0811511684487447,Hacker Group,Unpatched Software,Encryption,1.5327213868310685
France,2017,Ransomware,Healthcare,1.330376229890311,-0.5949384639489814,Nation-state,Social Engineering,Antivirus,-0.9955590380901205
China,2024,Man-in-the-Middle,Government,0.20033719661979837,-1.0629791191031936,Hacker Group,Zero-day,Firewall,0.41444350657746576
Brazil,2021,SQL Injection,Banking,-1.603278745815031,-0.8508683912637995,Hacker Group,Unpatched Software,Encryption,0.46306428397979627
Russia,2021,Ransomware,Healthcare,1.2212977618771106,1.4330560338860274,Unknown,Social Engineering,Antivirus,-0.7524551510784677
Australia,2021,SQL Injection,IT,-1.5970258400053574,1.6116961097132954,Unknown,Zero-day,AI-based Detection,-0.9955590380901205
France,2017,Ransomware,IT,-0.8095070916425376,0.8827513254302396,Nation-state,Weak Passwords,Encryption,-1.3359044799064344
UK,2023,Man-in-the-Middle,Government,-0.185258661643426,0.22201036796195878,Hacker Group,Social Engineering,Antivirus,-0.46073048666448435
France,2021,SQL Injection,Government,-1.6741450116580021,1.161244535730868,Unknown,Weak Passwords,Encryption,-1.384525257308765
Japan,2022,Malware,Government,0.7311394231298949,0.5657028767971846,Unknown,Social Engineering,VPN,-0.46073048666448435
India,2022,SQL Injection,Banking,-0.7862323866843071,-0.6710485810257157,Unknown,Unpatched Software,AI-based Detection,-0.7524551510784677
Germany,2016,Man-in-the-Middle,IT,-1.2951494428605446,0.1542963723937801,Unknown,Social Engineering,Encryption,1.6299629416357297
Australia,2015,DDoS,Government,-1.34100408546482,0.7835742960578145,Unknown,Zero-day,AI-based Detection,-1.0928005928947817
Brazil,2023,SQL Injection,Healthcare,0.906220785800764,0.4196952206375158,Hacker Group,Social Engineering,Encryption,-0.16900582225050098
India,2022,DDoS,Banking,1.4498762075863012,0.4185396328374475,Unknown,Unpatched Software,Antivirus,-1.7248706991250788
Australia,2019,DDoS,Telecommunications,0.7019591960180832,-1.1449016703384802,Unknown,Social Engineering,VPN,-1.6762499217227482
France,2021,Ransomware,Government,-1.671018558753165,0.5530914469552457,Insider,Unpatched Software,Firewall,0.608926616186788
Germany,2018,Man-in-the-Middle,Banking,1.3678936647483544,-1.686037565741786,Nation-state,Zero-day,Antivirus,-0.8496967058831288
UK,2023,Man-in-the-Middle,Banking,-0.9105957355655993,1.7035877616715587,Unknown,Weak Passwords,Antivirus,0.46306428397979627
Australia,2019,DDoS,IT,0.27120346246276933,-1.4775177838721563,Nation-state,Weak Passwords,Encryption,1.046513612807763
Germany,2024,Man-in-the-Middle,IT,1.170579748087533,-1.4314805457237654,Hacker Group,Social Engineering,Antivirus,-0.5093512640668149
Russia,2024,Man-in-the-Middle,Education,0.7478138386223583,-1.080813115898277,Hacker Group,Unpatched Software,AI-based Detection,-1.2386629251017733
Germany,2023,Man-in-the-Middle,Government,-1.7328528495377182,-1.0480392660820128,Insider,Social Engineering,Encryption,-1.141421370297112
USA,2017,Malware,Government,1.3546930858168202,-1.7237856173720754,Hacker Group,Social Engineering,AI-based Detection,0.21996039696814348
Japan,2018,Phishing,Education,-0.5708545199066501,-0.5519574968180845,Unknown,Weak Passwords,Antivirus,-0.8496967058831288
USA,2020,Phishing,Government,-0.4457964037131722,-0.19062071455793594,Unknown,Unpatched Software,Firewall,-1.6276291443204178
Germany,2020,Phishing,Healthcare,0.6498516476041339,-1.1793105906539456,Hacker Group,Unpatched Software,Encryption,-1.5790083669180872
India,2024,DDoS,Banking,-0.11786623236138483,-1.6674688220768088,Insider,Social Engineering,Antivirus,-1.287283702504104
Australia,2023,Malware,Banking,-0.861267256400394,1.6851949433134574,Nation-state,Zero-day,AI-based Detection,0.9492720580031019
Australia,2017,DDoS,Banking,-1.1780811507572053,0.8262172106382437,Hacker Group,Zero-day,VPN,-1.4331460347110956
Japan,2017,Phishing,Banking,0.3764607102589468,0.8886499974843194,Nation-state,Social Engineering,VPN,-0.8010759284807982
France,2018,DDoS,Government,-1.264232297468268,0.8945245229276514,Insider,Zero-day,AI-based Detection,0.31720195177280464
China,2019,DDoS,Banking,-0.577107425716324,0.8873046863140907,Hacker Group,Zero-day,Antivirus,-0.46073048666448435
France,2023,Ransomware,IT,1.2838268199738496,-0.7196867541032155,Insider,Weak Passwords,VPN,-0.31486815445749267
France,2020,Malware,Government,-0.8011698838963058,-1.4551131786141165,Hacker Group,Social Engineering,Encryption,1.4841006094287381
Japan,2022,SQL Injection,Banking,-0.5718966708749291,0.6752594992752974,Insider,Zero-day,Encryption,0.21996039696814348
Russia,2022,SQL Injection,Retail,-1.5244226558819212,-0.5299702829743977,Insider,Unpatched Software,VPN,0.9978928354054325
China,2020,Phishing,Retail,-1.1291000552480932,-1.613411459644362,Insider,Zero-day,VPN,0.8520305031984408
France,2021,Ransomware,IT,1.711803484280419,0.09819689659524267,Nation-state,Zero-day,Antivirus,0.31720195177280464
Germany,2018,Man-in-the-Middle,Healthcare,0.39730372962452654,-1.5264077716045963,Nation-state,Social Engineering,Encryption,-0.21762659965283154
USA,2016,DDoS,Education,-0.05776885985729682,-0.9430463530352143,Unknown,Unpatched Software,Encryption,1.046513612807763
UK,2017,SQL Injection,Retail,-0.08694908696910826,1.41320062081978,Insider,Weak Passwords,Firewall,0.7547889483937796
Japan,2024,Ransomware,Retail,-0.10605518805422313,0.6632344871229453,Nation-state,Zero-day,Firewall,0.8520305031984408
Russia,2015,Malware,Education,-0.9039954460998324,1.63135490037774,Hacker Group,Zero-day,AI-based Detection,1.2409967224170853
Australia,2020,Ransomware,Retail,0.713422856669152,-1.4262234836124101,Hacker Group,Social Engineering,Antivirus,-0.7038343736761371
China,2016,Phishing,Government,0.32852176571811365,-0.3015950880385206,Insider,Weak Passwords,VPN,-0.9955590380901205
France,2021,Man-in-the-Middle,Government,-0.22451301478193428,-1.5324582223548044,Hacker Group,Weak Passwords,AI-based Detection,1.0951343902100936
Japan,2016,Man-in-the-Middle,Healthcare,-0.20158569347979674,0.21568050643024161,Hacker Group,Social Engineering,Antivirus,-1.7248706991250788
France,2015,SQL Injection,IT,0.6838952459012476,0.3155750350934554,Nation-state,Zero-day,Encryption,-1.044179815492451
Japan,2024,Malware,Telecommunications,-0.02129357596753221,-0.23224602197114083,Unknown,Weak Passwords,AI-based Detection,0.9492720580031019
Australia,2016,Ransomware,IT,-0.22972376962332916,0.2888516360273993,Nation-state,Unpatched Software,Encryption,1.7272044964403908
UK,2017,Phishing,IT,0.23194910932426105,-0.09448960765554147,Nation-state,Social Engineering,AI-based Detection,-0.8983174832854594
Germany,2018,Phishing,Education,-1.1718282449475312,-1.175750690326571,Insider,Social Engineering,Encryption,-0.8496967058831288
UK,2024,SQL Injection,IT,0.5060348139816341,1.441869546808936,Unknown,Zero-day,VPN,-1.481766812113426
UK,2023,Malware,Education,-0.5500115005410706,1.5075621261059504,Nation-state,Zero-day,Antivirus,1.6785837190380604
Germany,2019,Phishing,Government,-0.02719909812111318,0.49303537650990736,Unknown,Social Engineering,Antivirus,0.8034097257961103
Australia,2016,Ransomware,Telecommunications,-0.8102018589547236,-0.2595006464736462,Hacker Group,Social Engineering,VPN,-0.4121097092621538
India,2020,Phishing,Government,1.2240768311258545,-0.5658624950929356,Unknown,Zero-day,Firewall,1.7272044964403908
France,2021,Malware,Education,0.17949417725421865,-1.665602634017594,Hacker Group,Zero-day,Encryption,-1.6762499217227482
Japan,2018,Phishing,Education,-1.6289851363659127,0.32291905427657575,Insider,Social Engineering,VPN,0.608926616186788
Australia,2023,Phishing,Retail,0.9652760073365733,-1.4203696552640048,Insider,Zero-day,VPN,0.8034097257961103
Germany,2020,SQL Injection,Retail,0.6807687929964105,-1.4011386045613763,Hacker Group,Unpatched Software,Antivirus,-0.31486815445749267
Japan,2020,SQL Injection,IT,0.4886656311769843,1.0879285264692242,Hacker Group,Weak Passwords,Encryption,1.6299629416357297
UK,2024,Phishing,Banking,0.5612688153004204,-1.151421255240358,Unknown,Zero-day,AI-based Detection,0.5116850613821269
Brazil,2024,Ransomware,Healthcare,0.33477467152778756,1.320636313276402,Hacker Group,Social Engineering,Encryption,0.7061681709914491
Australia,2024,DDoS,IT,0.2541816633142127,-1.1217036764415877,Insider,Weak Passwords,VPN,-1.384525257308765
Russia,2023,DDoS,Banking,0.9802135045485718,-0.6535629853285635,Unknown,Social Engineering,Antivirus,-0.31486815445749267
USA,2016,Phishing,Government,0.44663220878973187,-0.9688211352504681,Insider,Zero-day,Antivirus,-0.7524551510784677
France,2016,DDoS,Healthcare,-0.12099268526622191,-0.8634591240108119,Unknown,Zero-day,Antivirus,-1.141421370297112
Japan,2023,DDoS,Government,0.5939228789731618,1.1535314183548901,Unknown,Unpatched Software,VPN,1.2409967224170853
China,2017,DDoS,IT,-1.146469238052743,-0.38143068220204207,Unknown,Unpatched Software,AI-based Detection,0.02547728735882126
France,2019,DDoS,IT,0.8805143952498826,1.285082153708332,Unknown,Unpatched Software,Encryption,0.9978928354054325
Japan,2020,Phishing,Telecommunications,1.4252119680036983,1.18042384369618,Nation-state,Social Engineering,AI-based Detection,0.2685811743704741
UK,2020,Malware,IT,-0.22381824746974843,-1.3926114014516189,Nation-state,Unpatched Software,Antivirus,0.8520305031984408
UK,2017,DDoS,Education,-0.35825572237773734,-1.228845637844931,Insider,Zero-day,AI-based Detection,0.12271884216348238
France,2017,SQL Injection,IT,-0.2061016810090055,0.6699782905531945,Nation-state,Zero-day,Antivirus,-0.21762659965283154
India,2022,SQL Injection,Government,0.11800727012575868,0.44478699872019184,Nation-state,Social Engineering,Antivirus,0.8520305031984408
Germany,2021,Malware,Government,1.3032803047150574,-0.5861973908583159,Unknown,Zero-day,Encryption,-1.5303875895157566
China,2023,Phishing,Banking,0.18922091962482254,-0.4177195886400064,Unknown,Weak Passwords,Firewall,-1.4331460347110956
Germany,2018,Ransomware,Education,1.3890840677700271,1.3701334157933556,Unknown,Social Engineering,VPN,-0.9955590380901205
Russia,2018,SQL Injection,Education,-0.34401299247792444,0.32241542496669523,Nation-state,Unpatched Software,AI-based Detection,-0.12038504484817042
France,2016,DDoS,Banking,0.9308850253833669,-1.3257977295127472,Nation-state,Zero-day,VPN,0.41444350657746576
Australia,2023,Phishing,Government,1.4078427851990485,-0.6887963399252715,Hacker Group,Zero-day,Firewall,1.6785837190380604
Germany,2024,Man-in-the-Middle,Retail,-0.14183570463180165,-0.03470949847589112,Hacker Group,Social Engineering,VPN,0.02547728735882126
Germany,2021,SQL Injection,Banking,0.6453356600749247,-0.8279601566958793,Insider,Social Engineering,AI-based Detection,0.46306428397979627
India,2021,SQL Injection,Healthcare,-1.6741450116580021,1.5088349974439361,Insider,Unpatched Software,VPN,0.12271884216348238
France,2016,Man-in-the-Middle,Education,-0.5920449229283228,0.9492579904610335,Nation-state,Zero-day,Firewall,-1.481766812113426
UK,2015,Phishing,IT,-1.2235884097053877,-0.33615923656593527,Insider,Unpatched Software,Antivirus,1.7272044964403908
Russia,2019,Malware,Banking,1.670812212861446,-1.2282419725762386,Nation-state,Weak Passwords,Firewall,-1.481766812113426
Brazil,2023,Ransomware,Healthcare,-0.6962600197562214,-0.08248184308229492,Hacker Group,Weak Passwords,Encryption,0.7547889483937796
UK,2023,Malware,IT,-0.9814620014085702,1.525754872546428,Unknown,Zero-day,VPN,-1.141421370297112
Japan,2015,Malware,Retail,-1.4153441878687207,0.1878567118172549,Nation-state,Social Engineering,VPN,1.5813421642333991
Brazil,2017,Man-in-the-Middle,Education,0.5925333443487896,-0.7486764850637337,Nation-state,Social Engineering,VPN,1.5327213868310685
China,2019,SQL Injection,Retail,-0.8171495320765837,-1.6733916407416363,Insider,Zero-day,AI-based Detection,-1.7248706991250788
China,2015,Malware,Retail,0.7974897014436568,0.6789366831405892,Hacker Group,Social Engineering,Antivirus,-0.023143490043509303
China,2021,Ransomware,Retail,-0.3641612445313183,1.7042121240351777,Unknown,Weak Passwords,AI-based Detection,1.5327213868310685
France,2021,SQL Injection,Telecommunications,0.07562646408241334,-0.24208749060873705,Unknown,Social Engineering,AI-based Detection,0.46306428397979627
Australia,2021,Ransomware,Retail,0.38097669778815585,1.2275511288440384,Unknown,Zero-day,AI-based Detection,-0.7038343736761371
Brazil,2020,SQL Injection,Education,0.42474703845587314,1.1130375521310059,Nation-state,Unpatched Software,VPN,1.5327213868310685
Japan,2018,DDoS,IT,-1.6619865836947472,-1.2392631756246508,Nation-state,Social Engineering,VPN,-0.4121097092621538
Russia,2022,Malware,Government,-0.5798864949650682,0.3761140377537476,Unknown,Unpatched Software,AI-based Detection,1.143755167612424
Australia,2018,Phishing,IT,0.38132408144424873,-0.915443327434778,Unknown,Social Engineering,Antivirus,-0.7038343736761371
China,2017,Phishing,Education,-1.1697439430109735,1.186332864297723,Hacker Group,Weak Passwords,AI-based Detection,-1.2386629251017733
Japan,2020,Man-in-the-Middle,Banking,0.8113850476873763,-0.7804879199659112,Nation-state,Zero-day,Encryption,-1.3359044799064344
Russia,2015,DDoS,Government,1.6294735577863797,-1.6612458955355456,Unknown,Weak Passwords,Firewall,0.07409806476115181
Russia,2022,Phishing,Education,-0.5906553883039509,-1.5050690667352762,Nation-state,Unpatched Software,Firewall,0.9978928354054325
China,2023,Ransomware,Healthcare,0.4070304719951304,0.10349190338063005,Insider,Unpatched Software,AI-based Detection,0.3658227291751352
China,2019,Man-in-the-Middle,Education,0.8812091625620684,1.658599176332782,Unknown,Social Engineering,Encryption,-0.5093512640668149
USA,2015,DDoS,Banking,1.663864539739586,-0.6842602266205259,Insider,Unpatched Software,AI-based Detection,0.21996039696814348
Japan,2023,DDoS,Government,-1.139521564930883,1.0165580441306803,Unknown,Weak Passwords,AI-based Detection,0.9978928354054325
USA,2023,DDoS,IT,0.16143022713738303,0.0857786396392853,Unknown,Zero-day,VPN,1.1923759450147546
Australia,2024,DDoS,IT,1.111524526551724,-1.3880476920203046,Unknown,Weak Passwords,VPN,0.46306428397979627
Australia,2022,Phishing,Banking,0.47164383202842725,1.0191486305123258,Unknown,Zero-day,AI-based Detection,1.5813421642333991
UK,2015,Ransomware,Banking,-0.6424155530618072,0.7176885438748184,Nation-state,Weak Passwords,Antivirus,-0.94693826068779
Russia,2018,Phishing,Telecommunications,-0.39403623895531587,1.0674004578178624,Hacker Group,Weak Passwords,Firewall,1.3382382772217463
India,2018,SQL Injection,Education,-1.3218979843797052,0.3284658757169034,Nation-state,Social Engineering,VPN,-1.141421370297112
France,2017,DDoS,Healthcare,-1.5779197389202424,-1.5162937912171333,Unknown,Social Engineering,Firewall,-1.6276291443204178
USA,2023,Phishing,Telecommunications,-1.53936015309392,0.29894836883575693,Nation-state,Weak Passwords,Encryption,0.9006512806007714
Japan,2023,Phishing,Retail,0.18088371187859084,-1.5565496408493618,Insider,Unpatched Software,AI-based Detection,0.31720195177280464
Germany,2024,Malware,IT,-0.11682408139310581,-0.11488659470570146,Unknown,Unpatched Software,AI-based Detection,1.4841006094287381
